,Date,Precipitation,Air Temperature,Relative Humidity,Wind Speed ,lag_f1
14337,2021-06-30 15:00,0.2,24.4,94.7,0.7,0.0
14338,2021-06-30 16:00,0.0,24.3,95.7,0.6,0.2
14339,2021-06-30 17:00,0.0,24.3,97.3,1.3,0.0
14340,2021-06-30 18:00,0.0,24.3,96.7,1.3,0.0
14341,2021-06-30 19:00,0.0,24.2,99.0,0.5,0.0
14342,2021-06-30 20:00,0.0,23.8,98.8,1.7,0.0
14343,2021-06-30 21:00,4.4,23.7,99.9,0.7,0.0
14344,2021-06-30 22:00,4.2,23.5,100.0,1.0,4.4
14345,2021-06-30 23:00,0.0,23.5,100.0,0.8,4.2
14346,2021-07-01 00:00,0.0,23.6,100.0,0.9,0.0
14347,2021-07-01 01:00,0.4,23.5,100.0,1.0,0.0
14348,2021-07-01 02:00,0.4,23.5,100.0,1.4,0.4
14349,2021-07-01 03:00,2.8,23.3,100.0,1.5,0.4
14350,2021-07-01 04:00,11.6,22.8,100.0,1.7,2.8
14351,2021-07-01 05:00,5.2,22.8,100.0,0.8,11.6
14352,2021-07-01 06:00,0.2,22.9,100.0,1.2,5.2
14353,2021-07-01 07:00,0.0,23.2,99.4,0.7,0.2
14354,2021-07-01 08:00,0.2,23.8,95.4,0.4,0.0
14355,2021-07-01 09:00,0.0,24.1,93.2,1.2,0.2
14356,2021-07-01 10:00,0.0,24.0,92.3,1.2,0.0
14357,2021-07-01 11:00,1.8,23.3,98.2,1.0,0.0
14358,2021-07-01 12:00,0.8,23.0,99.9,1.2,1.8
14359,2021-07-01 13:00,0.0,23.0,99.9,0.9,0.8
14360,2021-07-01 14:00,0.0,22.8,100.0,0.9,0.0
14361,2021-07-01 15:00,0.0,22.9,100.0,0.4,0.0
14362,2021-07-01 16:00,0.0,22.9,100.0,0.6,0.0
14363,2021-07-01 17:00,0.0,22.8,100.0,0.3,0.0
14364,2021-07-01 18:00,0.0,22.9,100.0,0.6,0.0
14365,2021-07-01 19:00,0.2,22.9,100.0,0.6,0.0
14366,2021-07-01 20:00,0.2,22.8,100.0,0.9,0.2
14367,2021-07-01 21:00,0.0,22.6,100.0,0.6,0.2
14368,2021-07-01 22:00,0.0,22.5,100.0,0.8,0.0
14369,2021-07-01 23:00,0.0,22.5,100.0,0.9,0.0
14370,2021-07-02 00:00,0.0,22.5,100.0,0.8,0.0
14371,2021-07-02 01:00,0.2,22.5,100.0,1.2,0.0
14372,2021-07-02 02:00,0.4,22.3,100.0,1.3,0.2
14373,2021-07-02 03:00,0.2,22.4,100.0,1.2,0.4
14374,2021-07-02 04:00,0.6,22.6,100.0,1.3,0.2
14375,2021-07-02 05:00,0.2,22.8,100.0,1.3,0.6
14376,2021-07-02 06:00,0.4,22.8,100.0,1.5,0.2
14377,2021-07-02 07:00,0.2,23.3,99.2,1.3,0.4
14378,2021-07-02 08:00,0.8,23.6,96.0,1.6,0.2
14379,2021-07-02 09:00,0.4,23.3,99.5,1.7,0.8
14380,2021-07-02 10:00,0.2,23.2,99.2,1.2,0.4
14381,2021-07-02 11:00,0.0,23.2,97.2,1.1,0.2
14382,2021-07-02 12:00,0.0,23.1,96.1,1.0,0.0
14383,2021-07-02 13:00,0.0,23.0,96.6,0.5,0.0
14384,2021-07-02 14:00,0.0,22.7,98.6,1.0,0.0
14385,2021-07-02 15:00,0.8,22.5,100.0,1.1,0.0
14386,2021-07-02 16:00,0.8,22.4,100.0,0.7,0.8
14387,2021-07-02 17:00,2.8,22.3,100.0,1.0,0.8
14388,2021-07-02 18:00,4.2,22.3,100.0,1.2,2.8
14389,2021-07-02 19:00,18.6,22.1,100.0,0.8,4.2
14390,2021-07-02 20:00,19.6,22.1,100.0,1.3,18.6
14391,2021-07-02 21:00,7.0,22.0,100.0,0.8,19.6
14392,2021-07-02 22:00,0.0,22.0,100.0,0.8,7.0
14393,2021-07-02 23:00,0.2,22.1,100.0,0.5,0.0
14394,2021-07-03 00:00,0.4,22.1,100.0,0.7,0.2
14395,2021-07-03 01:00,0.8,22.1,100.0,0.4,0.4
14396,2021-07-03 02:00,0.2,22.3,100.0,0.9,0.8
14397,2021-07-03 03:00,0.0,22.9,100.0,0.5,0.2
14398,2021-07-03 04:00,0.0,24.8,88.8,0.7,0.0
14399,2021-07-03 05:00,0.0,26.2,79.1,1.5,0.0
14400,2021-07-03 06:00,0.0,27.1,74.8,1.3,0.0
14401,2021-07-03 07:00,0.0,28.2,70.1,1.2,0.0
14402,2021-07-03 08:00,0.0,28.8,68.4,1.3,0.0
14403,2021-07-03 09:00,0.0,29.4,67.7,2.1,0.0
14404,2021-07-03 10:00,0.0,29.2,68.0,1.9,0.0
14405,2021-07-03 11:00,0.0,29.2,67.8,1.3,0.0
14406,2021-07-03 12:00,0.0,28.4,72.0,1.2,0.0
14407,2021-07-03 13:00,1.4,26.8,81.1,1.6,0.0
14408,2021-07-03 14:00,8.8,24.3,98.4,1.2,1.4
14409,2021-07-03 15:00,13.2,23.5,100.0,1.8,8.8
14410,2021-07-03 16:00,30.0,22.7,100.0,3.4,13.2
14411,2021-07-03 17:00,25.8,22.6,100.0,1.5,30.0
14412,2021-07-03 18:00,4.2,22.6,100.0,2.0,25.8
14413,2021-07-03 19:00,21.0,22.6,100.0,1.6,4.2
14414,2021-07-03 20:00,25.8,22.1,100.0,1.6,21.0
14415,2021-07-03 21:00,19.2,21.6,100.0,1.3,25.8
14416,2021-07-03 22:00,8.0,21.3,100.0,1.1,19.2
14417,2021-07-03 23:00,2.6,21.4,100.0,1.4,8.0
14418,2021-07-04 00:00,0.0,21.4,100.0,1.8,2.6
14419,2021-07-04 01:00,0.0,21.6,100.0,1.5,0.0
14420,2021-07-04 02:00,0.0,22.0,100.0,1.6,0.0
14421,2021-07-04 03:00,0.0,22.7,98.4,0.9,0.0
14422,2021-07-04 04:00,0.0,24.6,85.3,1.1,0.0
14423,2021-07-04 05:00,0.2,26.9,72.3,1.6,0.0
14424,2021-07-04 06:00,0.0,28.4,66.7,1.9,0.2
14425,2021-07-04 07:00,0.0,29.4,61.2,2.4,0.0
14426,2021-07-04 08:00,0.0,29.9,62.0,2.4,0.0
14427,2021-07-04 09:00,0.0,30.4,62.1,2.6,0.0
14428,2021-07-04 10:00,0.0,30.5,62.7,2.3,0.0
14429,2021-07-04 11:00,0.0,30.5,63.0,2.0,0.0
14430,2021-07-04 12:00,0.0,29.2,66.6,1.6,0.0
14431,2021-07-04 13:00,0.0,28.0,71.5,1.9,0.0
14432,2021-07-04 14:00,0.0,25.4,83.1,2.4,0.0
14433,2021-07-04 15:00,0.0,25.1,85.9,1.0,0.0
14434,2021-07-04 16:00,0.2,24.5,90.4,1.7,0.0
14435,2021-07-04 17:00,0.0,23.9,92.0,1.0,0.2
14436,2021-07-04 18:00,0.0,24.1,94.1,0.7,0.0
14437,2021-07-04 19:00,30.0,22.7,99.2,3.5,0.0
14438,2021-07-04 20:00,19.4,21.9,100.0,1.4,30.0
14439,2021-07-04 21:00,2.0,22.1,100.0,0.6,19.4
14440,2021-07-04 22:00,0.0,22.2,100.0,1.3,2.0
14441,2021-07-04 23:00,0.0,22.1,100.0,1.0,0.0
14442,2021-07-05 00:00,0.2,22.1,100.0,0.7,0.0
14443,2021-07-05 01:00,0.0,22.5,100.0,0.7,0.2
14444,2021-07-05 02:00,0.0,24.2,96.1,0.7,0.0
14445,2021-07-05 03:00,0.0,25.4,84.8,0.9,0.0
14446,2021-07-05 04:00,0.0,26.7,78.1,0.9,0.0
14447,2021-07-05 05:00,0.0,28.6,70.7,1.1,0.0
14448,2021-07-05 06:00,0.0,29.5,67.1,2.3,0.0
14449,2021-07-05 07:00,0.0,30.2,67.3,2.4,0.0
14450,2021-07-05 08:00,0.0,31.2,60.1,1.9,0.0
14451,2021-07-05 09:00,0.0,31.7,59.8,1.8,0.0
14452,2021-07-05 10:00,0.0,31.9,60.5,2.0,0.0
14453,2021-07-05 11:00,0.0,30.2,67.7,2.8,0.0
14454,2021-07-05 12:00,0.0,29.1,71.6,2.4,0.0
14455,2021-07-05 13:00,0.0,27.1,77.9,2.0,0.0
14456,2021-07-05 14:00,0.0,26.4,80.6,1.1,0.0
14457,2021-07-05 15:00,0.0,25.9,84.6,1.0,0.0
14458,2021-07-05 16:00,0.0,25.8,89.1,1.0,0.0
14459,2021-07-05 17:00,0.0,25.8,87.5,1.4,0.0
14460,2021-07-05 18:00,0.0,24.9,92.0,2.5,0.0
14461,2021-07-05 19:00,0.4,24.0,93.5,2.8,0.0
14462,2021-07-05 20:00,4.8,23.6,97.7,2.5,0.4
14463,2021-07-05 21:00,3.2,23.2,100.0,1.3,4.8
14464,2021-07-05 22:00,0.8,22.6,100.0,1.5,3.2
14465,2021-07-05 23:00,0.2,22.5,99.9,0.8,0.8
14466,2021-07-06 00:00,0.0,22.6,100.0,0.7,0.2
14467,2021-07-06 01:00,0.0,23.0,100.0,0.8,0.0
14468,2021-07-06 02:00,0.0,23.7,95.9,1.1,0.0
14469,2021-07-06 03:00,0.0,23.8,95.6,1.1,0.0
14470,2021-07-06 04:00,0.2,23.9,93.5,1.8,0.0
14471,2021-07-06 05:00,0.0,25.4,83.0,1.6,0.2
14472,2021-07-06 06:00,0.0,28.3,71.3,2.0,0.0
14473,2021-07-06 07:00,0.0,29.8,68.5,2.3,0.0
14474,2021-07-06 08:00,0.0,30.7,66.3,1.9,0.0
14475,2021-07-06 09:00,0.0,31.1,66.1,2.4,0.0
14476,2021-07-06 10:00,0.0,31.5,64.3,1.9,0.0
14477,2021-07-06 11:00,0.0,31.2,64.1,1.8,0.0
14478,2021-07-06 12:00,0.0,29.5,72.1,2.3,0.0
14479,2021-07-06 13:00,0.0,28.1,78.2,1.8,0.0
14480,2021-07-06 14:00,30.0,25.4,97.2,3.1,0.0
14481,2021-07-06 15:00,30.0,24.0,100.0,2.5,30.0
14482,2021-07-06 16:00,1.2,23.6,100.0,1.5,30.0
14483,2021-07-06 17:00,0.0,23.6,100.0,0.9,1.2
14484,2021-07-06 18:00,0.4,23.4,100.0,1.2,0.0
14485,2021-07-06 19:00,1.6,22.9,100.0,2.4,0.4
14486,2021-07-06 20:00,0.4,22.6,100.0,3.4,1.6
14487,2021-07-06 21:00,0.0,22.0,100.0,1.6,0.4
14488,2021-07-06 22:00,0.0,21.8,100.0,1.1,0.0
14489,2021-07-06 23:00,0.0,21.9,100.0,1.3,0.0
14490,2021-07-07 00:00,0.0,22.2,100.0,1.1,0.0
14491,2021-07-07 01:00,0.0,22.5,100.0,0.7,0.0
14492,2021-07-07 02:00,0.0,22.9,100.0,1.1,0.0
14493,2021-07-07 03:00,0.0,23.5,100.0,1.1,0.0
14494,2021-07-07 04:00,0.0,24.5,98.7,1.6,0.0
14495,2021-07-07 05:00,0.0,25.4,89.5,2.4,0.0
14496,2021-07-07 06:00,0.0,26.2,84.3,2.1,0.0
14497,2021-07-07 07:00,0.0,28.1,74.3,1.4,0.0
14498,2021-07-07 08:00,0.0,29.0,70.6,1.1,0.0
14499,2021-07-07 09:00,0.0,30.4,67.7,2.0,0.0
14500,2021-07-07 10:00,0.0,31.0,64.9,1.9,0.0
14501,2021-07-07 11:00,0.0,31.1,64.8,2.1,0.0
14502,2021-07-07 12:00,0.0,29.9,73.5,2.2,0.0
14503,2021-07-07 13:00,0.0,28.4,78.8,1.7,0.0
14504,2021-07-07 14:00,0.0,27.1,84.1,1.3,0.0
14505,2021-07-07 15:00,0.0,26.8,87.2,1.4,0.0
14506,2021-07-07 16:00,0.0,26.4,85.0,1.7,0.0
14507,2021-07-07 17:00,0.0,25.0,92.1,3.4,0.0
14508,2021-07-07 18:00,0.0,24.4,95.1,4.0,0.0
14509,2021-07-07 19:00,0.0,24.5,94.1,1.9,0.0
14510,2021-07-07 20:00,0.0,24.3,95.6,1.2,0.0
14511,2021-07-07 21:00,0.0,23.7,99.4,1.0,0.0
14512,2021-07-07 22:00,0.0,23.2,100.0,1.2,0.0
14513,2021-07-07 23:00,0.0,22.9,100.0,1.2,0.0
14514,2021-07-08 00:00,0.0,22.9,100.0,2.3,0.0
14515,2021-07-08 01:00,0.0,22.9,100.0,1.9,0.0
14516,2021-07-08 02:00,0.0,22.9,100.0,1.6,0.0
14517,2021-07-08 03:00,0.0,22.5,100.0,0.8,0.0
14518,2021-07-08 04:00,0.0,22.6,100.0,0.9,0.0
14519,2021-07-08 05:00,0.0,22.7,100.0,1.8,0.0
14520,2021-07-08 06:00,0.0,23.1,100.0,1.6,0.0
14521,2021-07-08 07:00,0.0,23.6,100.0,1.0,0.0
14522,2021-07-08 08:00,0.0,23.7,100.0,0.9,0.0
14523,2021-07-08 09:00,0.0,23.7,100.0,0.7,0.0
14524,2021-07-08 10:00,0.0,24.6,97.4,1.4,0.0
14525,2021-07-08 11:00,0.0,25.8,85.5,1.9,0.0
14526,2021-07-08 12:00,0.0,26.2,79.5,1.1,0.0
14527,2021-07-08 13:00,0.0,25.2,89.9,1.4,0.0
14528,2021-07-08 14:00,0.0,24.2,97.8,1.2,0.0
14529,2021-07-08 15:00,0.0,23.8,100.0,0.5,0.0
14530,2021-07-08 16:00,0.0,23.8,100.0,0.7,0.0
14531,2021-07-08 17:00,0.0,23.8,100.0,1.0,0.0
14532,2021-07-08 18:00,0.0,23.6,99.2,1.7,0.0
14533,2021-07-08 19:00,0.0,23.4,98.0,1.6,0.0
14534,2021-07-08 20:00,0.0,23.1,100.0,0.7,0.0
14535,2021-07-08 21:00,0.0,23.0,100.0,0.9,0.0
14536,2021-07-08 22:00,0.0,23.1,100.0,0.6,0.0
14537,2021-07-08 23:00,0.0,22.9,100.0,1.1,0.0
14538,2021-07-09 00:00,0.0,22.6,100.0,1.6,0.0
14539,2021-07-09 01:00,0.0,22.8,100.0,0.8,0.0
14540,2021-07-09 02:00,0.0,23.5,99.9,0.7,0.0
14541,2021-07-09 03:00,0.0,23.2,100.0,1.1,0.0
14542,2021-07-09 04:00,0.0,23.2,100.0,1.6,0.0
14543,2021-07-09 05:00,0.0,24.0,95.3,0.8,0.0
14544,2021-07-09 06:00,0.0,25.0,88.4,1.6,0.0
14545,2021-07-09 07:00,0.0,26.5,77.4,2.2,0.0
14546,2021-07-09 08:00,0.0,28.4,72.8,2.0,0.0
14547,2021-07-09 09:00,0.0,29.2,71.4,2.4,0.0
14548,2021-07-09 10:00,0.0,30.2,69.0,1.8,0.0
14549,2021-07-09 11:00,0.0,30.9,65.6,1.8,0.0
14550,2021-07-09 12:00,0.0,31.0,62.1,1.6,0.0
14551,2021-07-09 13:00,0.0,30.0,66.6,1.4,0.0
14552,2021-07-09 14:00,0.0,26.7,83.8,1.0,0.0
14553,2021-07-09 15:00,0.0,25.6,85.5,1.5,0.0
14554,2021-07-09 16:00,0.0,24.9,90.5,1.2,0.0
14555,2021-07-09 17:00,0.0,24.5,96.5,1.2,0.0
14556,2021-07-09 18:00,0.0,24.4,97.4,1.5,0.0
14557,2021-07-09 19:00,0.0,24.4,97.2,0.9,0.0
14558,2021-07-09 20:00,0.0,24.3,95.5,1.1,0.0
14559,2021-07-09 21:00,0.0,24.2,96.7,0.5,0.0
14560,2021-07-09 22:00,0.0,24.2,97.9,0.7,0.0
14561,2021-07-09 23:00,0.0,24.2,99.1,1.4,0.0
14562,2021-07-10 00:00,0.0,24.1,98.5,1.0,0.0
14563,2021-07-10 01:00,0.0,24.2,96.6,1.3,0.0
14564,2021-07-10 02:00,0.0,24.7,89.9,1.7,0.0
14565,2021-07-10 03:00,0.0,26.1,80.9,1.2,0.0
14566,2021-07-10 04:00,0.0,28.4,74.8,1.6,0.0
14567,2021-07-10 05:00,0.0,28.9,70.2,1.8,0.0
14568,2021-07-10 06:00,0.0,29.7,66.7,1.9,0.0
14569,2021-07-10 07:00,0.0,29.5,66.9,2.0,0.0
14570,2021-07-10 08:00,0.0,28.0,75.1,2.0,0.0
14571,2021-07-10 09:00,0.0,27.3,80.2,2.8,0.0
14572,2021-07-10 10:00,0.0,28.9,70.3,2.6,0.0
14573,2021-07-10 11:00,0.0,30.1,64.0,2.7,0.0
14574,2021-07-10 12:00,0.0,26.8,79.5,2.2,0.0
14575,2021-07-10 13:00,0.0,25.1,90.5,2.0,0.0
14576,2021-07-10 14:00,0.0,24.0,96.2,2.9,0.0
14577,2021-07-10 15:00,0.0,23.9,96.4,2.7,0.0
14578,2021-07-10 16:00,0.0,23.8,98.1,2.1,0.0
14579,2021-07-10 17:00,0.0,23.9,96.8,1.4,0.0
14580,2021-07-10 18:00,0.0,23.8,95.7,0.9,0.0
14581,2021-07-10 19:00,0.0,23.8,96.7,0.7,0.0
14582,2021-07-10 20:00,0.0,23.4,95.5,1.1,0.0
14583,2021-07-10 21:00,0.0,23.2,97.4,1.0,0.0
14584,2021-07-10 22:00,0.0,22.8,99.9,1.5,0.0
14585,2021-07-10 23:00,0.0,22.5,100.0,1.0,0.0
14586,2021-07-11 00:00,0.0,22.4,100.0,1.2,0.0
14587,2021-07-11 01:00,0.0,22.1,100.0,1.3,0.0
14588,2021-07-11 02:00,0.0,22.3,100.0,2.3,0.0
14589,2021-07-11 03:00,0.0,22.7,100.0,0.9,0.0
14590,2021-07-11 04:00,0.0,23.0,100.0,1.0,0.0
14591,2021-07-11 05:00,0.0,23.4,100.0,1.6,0.0
14592,2021-07-11 06:00,0.0,23.8,98.3,1.7,0.0
14593,2021-07-11 07:00,0.0,22.8,99.0,1.6,0.0
14594,2021-07-11 08:00,0.0,22.9,100.0,1.5,0.0
14595,2021-07-11 09:00,0.0,23.8,98.0,2.4,0.0
14596,2021-07-11 10:00,0.0,24.7,87.3,2.6,0.0
14597,2021-07-11 11:00,0.0,25.4,82.2,1.9,0.0
14598,2021-07-11 12:00,0.0,25.9,80.5,1.3,0.0
14599,2021-07-11 13:00,0.0,25.5,83.8,1.4,0.0
14600,2021-07-11 14:00,0.0,24.5,91.3,0.8,0.0
14601,2021-07-11 15:00,0.0,24.0,95.3,0.7,0.0
14602,2021-07-11 16:00,0.0,23.7,98.2,0.6,0.0
14603,2021-07-11 17:00,0.0,23.5,98.8,1.0,0.0
14604,2021-07-11 18:00,0.0,23.4,97.8,1.9,0.0
14605,2021-07-11 19:00,0.0,23.2,95.2,1.3,0.0
14606,2021-07-11 20:00,0.0,23.1,99.4,0.6,0.0
14607,2021-07-11 21:00,0.0,23.0,99.9,0.9,0.0
14608,2021-07-11 22:00,0.0,22.7,98.4,1.4,0.0
14609,2021-07-11 23:00,0.0,22.4,99.7,1.7,0.0
14610,2021-07-12 00:00,0.0,22.2,100.0,2.1,0.0
14611,2021-07-12 01:00,0.0,22.3,99.3,2.2,0.0
14612,2021-07-12 02:00,0.0,22.6,97.7,1.1,0.0
14613,2021-07-12 03:00,0.0,22.6,99.6,1.2,0.0
14614,2021-07-12 04:00,0.0,22.6,100.0,1.1,0.0
14615,2021-07-12 05:00,0.0,23.4,94.8,2.0,0.0
14616,2021-07-12 06:00,0.0,24.8,85.3,1.8,0.0
14617,2021-07-12 07:00,0.0,26.9,74.1,1.1,0.0
14618,2021-07-12 08:00,0.0,29.4,64.6,1.2,0.0
14619,2021-07-12 09:00,0.0,30.7,59.3,1.5,0.0
14620,2021-07-12 10:00,0.0,31.0,61.85,1.8,0.0
14621,2021-07-12 11:00,0.0,31.3,64.4,2.1,0.0
14622,2021-07-12 12:00,0.0,30.4,67.9,2.4,0.0
14623,2021-07-12 13:00,0.0,28.4,74.8,2.2,0.0
14624,2021-07-12 14:00,0.0,26.7,80.0,1.5,0.0
14625,2021-07-12 15:00,0.0,24.6,89.9,4.0,0.0
14626,2021-07-12 16:00,0.0,24.1,90.0,4.5,0.0
14627,2021-07-12 17:00,0.0,23.6,91.1,4.4,0.0
14628,2021-07-12 18:00,0.0,23.3,93.7,2.8,0.0
14629,2021-07-12 19:00,0.0,23.3,94.2,1.9,0.0
14630,2021-07-12 20:00,0.0,23.2,96.4,1.7,0.0
14631,2021-07-12 21:00,0.0,23.1,97.1,1.5,0.0
14632,2021-07-12 22:00,0.0,22.9,97.4,2.3,0.0
14633,2021-07-12 23:00,0.0,22.8,98.6,2.1,0.0
14634,2021-07-13 00:00,0.0,22.8,99.0,1.5,0.0
14635,2021-07-13 01:00,0.0,23.0,97.3,2.6,0.0
14636,2021-07-13 02:00,0.0,22.3,97.3,4.0,0.0
14637,2021-07-13 03:00,0.0,22.5,97.6,2.8,0.0
14638,2021-07-13 04:00,0.0,24.1,88.3,1.8,0.0
14639,2021-07-13 05:00,0.0,26.5,74.9,1.5,0.0
14640,2021-07-13 06:00,0.0,27.1,72.1,2.7,0.0
14641,2021-07-13 07:00,0.0,29.8,60.8,1.6,0.0
14642,2021-07-13 08:00,0.0,31.2,55.1,1.8,0.0
14643,2021-07-13 09:00,0.0,32.1,50.7,1.9,0.0
14644,2021-07-13 10:00,0.0,31.7,53.6,1.7,0.0
14645,2021-07-13 11:00,0.0,31.7,53.6,1.5,0.0
14646,2021-07-13 12:00,0.0,30.2,61.7,1.5,0.0
14647,2021-07-13 13:00,0.0,27.4,73.6,2.8,0.0
14648,2021-07-13 14:00,0.0,25.1,80.8,3.9,0.0
14649,2021-07-13 15:00,0.0,24.8,81.1,3.6,0.0
14650,2021-07-13 16:00,0.0,24.1,88.5,1.8,0.0
14651,2021-07-13 17:00,0.0,23.2,94.6,1.5,0.0
14652,2021-07-13 18:00,0.0,23.0,97.5,0.8,0.0
14653,2021-07-13 19:00,0.0,23.2,99.0,1.2,0.0
14654,2021-07-13 20:00,0.0,23.0,99.2,1.0,0.0
14655,2021-07-13 21:00,0.0,23.0,98.4,1.3,0.0
14656,2021-07-13 22:00,0.0,23.0,98.6,0.7,0.0
14657,2021-07-13 23:00,0.0,22.9,98.8,1.0,0.0
14658,2021-07-14 00:00,0.0,22.7,99.0,0.6,0.0
14659,2021-07-14 01:00,0.0,23.1,99.4,0.5,0.0
14660,2021-07-14 02:00,0.0,23.3,97.5,0.9,0.0
14661,2021-07-14 03:00,0.0,24.4,91.1,0.4,0.0
14662,2021-07-14 04:00,0.0,26.7,79.9,1.4,0.0
14663,2021-07-14 05:00,0.0,28.6,73.8,2.4,0.0
14664,2021-07-14 06:00,0.0,29.5,70.7,2.3,0.0
14665,2021-07-14 07:00,0.0,30.3,65.0,2.7,0.0
14666,2021-07-14 08:00,0.0,31.5,59.3,2.3,0.0
14667,2021-07-14 09:00,0.0,31.3,61.3,2.8,0.0
14668,2021-07-14 10:00,0.0,29.6,67.1,4.0,0.0
14669,2021-07-14 11:00,0.0,28.7,70.9,2.6,0.0
14670,2021-07-14 12:00,0.0,25.6,85.1,2.5,0.0
14671,2021-07-14 13:00,0.0,24.6,87.3,1.3,0.0
14672,2021-07-14 14:00,0.0,24.5,92.2,1.4,0.0
14673,2021-07-14 15:00,0.0,22.9,98.8,2.2,0.0
14674,2021-07-14 16:00,0.0,22.9,100.0,1.8,0.0
14675,2021-07-14 17:00,0.0,22.9,100.0,2.1,0.0
14676,2021-07-14 18:00,0.0,22.8,100.0,2.5,0.0
14677,2021-07-14 19:00,0.0,22.9,100.0,1.7,0.0
14678,2021-07-14 20:00,0.0,22.8,100.0,2.0,0.0
14679,2021-07-14 21:00,0.0,22.7,100.0,1.7,0.0
14680,2021-07-14 22:00,0.0,22.7,100.0,1.5,0.0
14681,2021-07-14 23:00,0.0,22.7,100.0,0.7,0.0
14682,2021-07-15 00:00,0.0,22.6,100.0,1.5,0.0
14683,2021-07-15 01:00,0.0,22.4,100.0,2.0,0.0
14684,2021-07-15 02:00,0.0,22.3,100.0,2.3,0.0
14685,2021-07-15 03:00,0.0,22.4,100.0,1.4,0.0
14686,2021-07-15 04:00,0.0,22.3,100.0,1.2,0.0
14687,2021-07-15 05:00,0.0,22.5,100.0,1.1,0.0
14688,2021-07-15 06:00,0.0,23.3,99.8,2.2,0.0
14689,2021-07-15 07:00,1.3,25.15,87.95,2.15,0.0
14690,2021-07-15 08:00,2.6,27.0,76.1,2.1,1.3
14691,2021-07-15 09:00,0.0,28.7,69.9,1.4,2.6
14692,2021-07-15 10:00,0.0,28.4,69.9,1.8,0.0
14693,2021-07-15 11:00,0.0,27.2,76.6,1.9,0.0
14694,2021-07-15 12:00,0.0,26.0,82.8,2.4,0.0
14695,2021-07-15 13:00,0.0,25.5,85.9,1.7,0.0
14696,2021-07-15 14:00,0.0,25.0,88.3,1.6,0.0
14697,2021-07-15 15:00,0.0,24.4,92.5,0.9,0.0
14698,2021-07-15 16:00,0.0,24.1,93.6,0.8,0.0
14699,2021-07-15 17:00,0.0,23.8,93.0,1.1,0.0
14700,2021-07-15 18:00,0.0,23.6,93.7,1.9,0.0
14701,2021-07-15 19:00,0.0,23.3,92.7,1.8,0.0
14702,2021-07-15 20:00,0.0,22.9,95.7,1.1,0.0
14703,2021-07-15 21:00,0.0,22.9,97.7,0.6,0.0
14704,2021-07-15 22:00,0.0,23.0,97.9,0.7,0.0
14705,2021-07-15 23:00,0.0,23.0,96.6,1.1,0.0
14706,2021-07-16 00:00,0.0,23.0,97.4,1.3,0.0
14707,2021-07-16 01:00,0.8,22.6,98.5,2.5,0.0
14708,2021-07-16 02:00,6.4,22.5,99.8,1.4,0.8
14709,2021-07-16 03:00,0.0,23.4,94.8,0.8,6.4
14710,2021-07-16 04:00,0.0,24.6,90.7,1.8,0.0
14711,2021-07-16 05:00,0.0,26.6,79.2,2.8,0.0
14712,2021-07-16 06:00,0.6,26.0,83.6,2.2,0.0
14713,2021-07-16 07:00,2.0,24.8,93.5,1.1,0.6
14714,2021-07-16 08:00,1.4,24.8,93.4,0.9,2.0
14715,2021-07-16 09:00,0.0,25.0,91.6,2.1,1.4
14716,2021-07-16 10:00,2.0,24.1,96.1,2.9,0.0
14717,2021-07-16 11:00,0.0,25.2,88.3,2.2,2.0
14718,2021-07-16 12:00,0.0,25.5,85.7,1.7,0.0
14719,2021-07-16 13:00,0.0,24.9,89.5,2.2,0.0
14720,2021-07-16 14:00,0.0,24.4,91.1,1.4,0.0
14721,2021-07-16 15:00,0.0,24.1,94.3,1.5,0.0
14722,2021-07-16 16:00,0.0,23.7,96.7,1.5,0.0
14723,2021-07-16 17:00,0.0,23.8,96.6,1.3,0.0
14724,2021-07-16 18:00,4.2,23.3,98.0,1.8,0.0
14725,2021-07-16 19:00,6.0,22.6,100.0,2.0,4.2
14726,2021-07-16 20:00,8.4,22.4,100.0,2.1,6.0
14727,2021-07-16 21:00,12.2,22.3,100.0,1.4,8.4
14728,2021-07-16 22:00,19.2,22.2,100.0,0.9,12.2
14729,2021-07-16 23:00,28.2,22.1,100.0,2.3,19.2
14730,2021-07-17 00:00,15.8,21.8,100.0,2.5,28.2
14731,2021-07-17 01:00,8.0,21.8,100.0,1.5,15.8
14732,2021-07-17 02:00,3.8,22.1,100.0,1.1,8.0
14733,2021-07-17 03:00,1.2,22.6,100.0,1.7,3.8
14734,2021-07-17 04:00,0.2,23.0,100.0,1.6,1.2
14735,2021-07-17 05:00,0.0,23.7,95.6,1.5,0.2
14736,2021-07-17 06:00,0.0,24.4,90.3,0.8,0.0
14737,2021-07-17 07:00,0.0,24.8,88.0,0.6,0.0
14738,2021-07-17 08:00,0.2,24.9,88.0,1.3,0.0
14739,2021-07-17 09:00,0.0,25.5,87.5,1.4,0.2
14740,2021-07-17 10:00,0.0,26.7,81.3,1.8,0.0
14741,2021-07-17 11:00,0.0,26.2,83.9,1.9,0.0
14742,2021-07-17 12:00,0.0,25.2,88.8,1.7,0.0
14743,2021-07-17 13:00,0.0,23.9,96.9,1.1,0.0
14744,2021-07-17 14:00,0.0,23.7,97.0,0.9,0.0
14745,2021-07-17 15:00,0.0,23.5,98.2,0.8,0.0
14746,2021-07-17 16:00,0.0,23.4,98.4,0.9,0.0
